index,word,freq,# texts,freq/texts,entire corpus,expected
96,LOST,1,1,3.5,"7,341",0.3
97,LOW,1,1,2.6,"9,951",0.4
98,LUCKY,1,1,1,"25,465",1
99,MAIN,1,1,2.9,"8,932",0.3
100,LONESOME,1,1,21.8,"1,189",0
101,LIVELY,1,1,31.1,834,0
102,FLAT,1,1,11,"2,353",0.1
103,FREE,1,1,0.8,"32,533",1.3
104,FUN,1,1,1.2,"20,819",0.8
105,FUNNY,1,1,0.6,"40,693",1.6
106,GENERAL,1,1,3.4,"7,666",0.3
107,GODDAM,1,1,50,520,0
108,FAIR,1,1,1.7,"15,698",0.6
109,FAST,1,1,4.2,"6,222",0.2
110,FAVOURITE,1,1,12.4,"2,092",0.1
111,FINAL,1,1,2.7,"9,687",0.4
112,DUE,1,1,4.7,"5,575",0.2
113,EARLY,1,1,2.3,"11,343",0.4
114,ELECTROCUTED,1,1,376.5,69,0
115,DEAF,1,1,9.5,"2,730",0.1
116,DEAR,1,1,1.5,"17,532",0.7
117,DEMANDING,1,1,121.4,214,0
118,DESIGNATED,1,1,70.8,367,0
119,BETTER,1,1,0.5,"52,225",2
120,ALONE,1,1,0.7,"37,466",1.4
121,ASLEEP,1,1,2.8,"9,384",0.4
122,BOTTOM,1,1,13.5,"1,930",0.1
123,BROWN,1,1,6.1,"4,259",0.2
124,CHEAP,1,1,3.9,"6,645",0.3
125,CLOSE,1,1,1.4,"18,467",0.7
126,CLUMSY,1,1,22.4,"1,162",0
127,CONCERNED,1,1,3.3,"7,893",0.3
